,statement,label,sent_transformer_label,spam_score,statistic_count,conservative_bigram_count,liberal_bigram_count,emotional_intensity
179,Says judges get better benefits at a lower cost than everybody else in the state.,true,mostly-true,0.6424751021489987,0.0,0.0,5.255156625616282,6.7483944063364
180,There are a lot of casinos across the country that have gone bankrupt.,true,barely-true,0.332439524980491,0.0,0.0,5.255156625616282,7.158140937471536
181,Small businesses create 70 percent of the jobs in America.,true,half-true,1.4356762634244065,6.930939069215289,7.713218879282378,5.255156625616282,4.240501493404334
182,"Seniors with coverage under Medicare Advantage will give up ""more than their share"" because of health care reform",half-true,mostly-true,3.1847881864850436,0.0,7.713218879282378,6.99374527117651,8.75859705484142
183,"Over 12,000 school kids were arrested in Florida. It makes Florida the nations leader in that area.",half-true,mostly-true,1.9841892257797502,6.930939069215289,0.0,0.0,6.43647486742911
184,If Texas were a country our economy would rank # 10...in the WORLD.,mostly-true,half-true,0.28587070942449344,6.930939069215289,0.0,0.0,0.0
185,There are more oil rigs in operation in the United States than the rest of the world combined.,false,barely-true,0.7182731019867146,0.0,6.000057255900648,5.255156625616282,5.898917263903206
186,"Payday lenders profit from the poor by charging 1,000-plus percent interest.",half-true,true,8.623759288246655,6.930939069215289,6.000057255900648,0.0,5.898917263903206
187,"The Social Security trust fund is sound. Without anything being done, it would function well into 2038; and even after that time with no changes, we could pay 80 percent of the benefits that people have earned.",half-true,true,9.818677112695463,8.464065522812874,0.0,5.255156625616282,8.818666450041713
188,It is a commitment voters take very seriously: The only incumbent in Ohio to break his Pledge and vote for Ted Stricklands income tax hike was defeated soundly on Tuesday.,mostly-true,half-true,6.502853662877305,0.0,6.000057255900648,5.255156625616282,5.248880650457588
189,The Obama administration shut down the Amber Alert program because of the government shutdown.,false,false,2.0048065431930064,0.0,8.492357043142379,5.255156625616282,4.518481321002727
190,The Republicans have 2 percent of the Muslim vote.,mostly-true,true,2.870525038779401,6.930939069215289,0.0,5.255156625616282,0.0
191,"[W]e see Americas prison population exploding, with America having a greater percentage of its people behind bars than any other nation in the world!",mostly-true,mostly-true,2.6252505275733555,0.0,6.000057255900648,5.255156625616282,4.218159505911641
192,"Says that in a hearing, Rep. Gabrielle Giffords suggested to Gen. David Petraeus that the Army put more emphasis on less environmentally damaging methods, like stabbing or clubbing enemy forces in order to minimize the carbon output.",pants-fire,pants-fire,8.096082690269684,0.0,6.000057255900648,0.0,7.632737853775792
193,"Every single one of the 41 Republican senators who just blocked a raise in the minimum wage will receive a $2,800 cost-of-living adjustment on January 1, 2015.",half-true,pants-fire,9.99612702298885,8.464065522812874,6.000057255900648,0.0,4.240501493404334
194,"In Texas, the No. 1 name for new male babies many of whom will vote one day is Jose.",true,barely-true,0.6025767076861555,6.930939069215289,6.000057255900648,0.0,0.0
195,Marco Rubio voted against authorizing President Obama to strike Syria after Assad used chemical weapons on his own people.,mostly-true,mostly-true,2.1469764100457063,0.0,0.0,0.0,6.891999748343336
196,"Under the Cash for Clunkers program, all we've got to do is ... go to a local junkyard, all you've got to do is tow it to your house. And you're going to get $4,500.",false,false,1.1383150311428172,6.930939069215289,0.0,7.859032826807713,0.0
197,Not one Republican has the guts to recognize that climate change is real.,false,true,0.5294959367431651,6.930939069215289,6.000057255900648,0.0,0.0
198,"While our people work longer hours for lower wages, almost all new income goes to the top 1 percent.",half-true,true,0.7824362006963166,6.930939069215289,6.000057255900648,6.99374527117651,1.823954142961575
199,David Dewhurst has a record of promoting an income tax.,pants-fire,false,1.7519640201572375,0.0,6.000057255900648,0.0,5.265310093205086
200,Point Pleasant Beach does not own its beaches; they are privately owned and operated by businesses such as Jenkinsons,mostly-true,true,3.82486325719262,0.0,0.0,0.0,6.7483944063364
201,"In the past year, more than 20 percent of Americans have changed their mind about the war in Afghanistan. They conclude we shouldn't be there.",barely-true,true,0.48723060019267983,6.930939069215289,8.492357043142379,5.255156625616282,7.506768268046699
202,"In the last five years, 28,000 people have been killed along the U.S.-Mexico border.",false,false,0.6507566537272225,6.930939069215289,0.0,0.0,8.059550808710148
203,The state of Ohio has one of the lowest unemployment rates in the nation right now and is leading the pack in terms of job creation.,barely-true,half-true,3.7890111949262324,6.930939069215289,0.0,6.99374527117651,6.891999748343336
204,Says Obama health reform law denies millions access to affordable insurance.,false,false,7.187839625621519,6.930939069215289,6.000057255900648,0.0,5.898917263903206
205,Says HB2 hasnt moved the needle one iota on North Carolinas economy.,barely-true,half-true,3.7120101579887153,0.0,0.0,0.0,0.0
206,Close to 30% of our federal prison population consists of illegal immigrants.,false,false,6.081513103062695,6.930939069215289,0.0,6.99374527117651,8.859718459493736
207,Says Rick Scott called education not a core function of the state.,false,half-true,0.6128682861539905,0.0,0.0,0.0,0.0
208,"The Family Research Council, according to some government agencies, is a terrorist group.",false,false,4.184771521681173,0.0,6.000057255900648,5.255156625616282,8.20940126166374
209,"Says Rep. Jim Weidner proposed a bill taking away health care for 80,000 of Oregons children.",true,barely-true,1.5915355957189248,6.930939069215289,6.000057255900648,6.99374527117651,6.596386482811857
210,Says that in the 1985 election former Gov. Tom Kean had the largest winning margin for a gubernatorial candidate in Jersey history.,true,false,5.6334985517250695,0.0,6.000057255900648,0.0,6.891999748343336
211,Obamacare is the biggest tax increase in American history.,false,false,2.390666756013907,0.0,7.713218879282378,6.99374527117651,4.7805105541104655
212,You ... said that Barack Obama was not ready to be commander in chief.,true,false,0.49474880389954246,0.0,0.0,0.0,4.268963914254902
213,"The median male worker in this country has not seen a raise, inflation adjusted, for 30 years, basically.",mostly-true,true,0.6582538788662675,0.0,0.0,0.0,0.0
214,Milwaukee Mayor Tom Barrett has held the line on property taxes.,barely-true,mostly-true,1.6614648341139047,0.0,0.0,0.0,0.0
215,Im the only member of the House of Representatives who raised most of his campaign funds in the last election from small contributions of less than $200.,true,true,5.929294924304803,6.930939069215289,6.000057255900648,0.0,0.0
216,"Unlike the gridlock in Washington, more than 80 percent of the bills we passed during this General Assembly had bipartisan support.",true,pants-fire,1.3155646020389056,6.930939069215289,0.0,6.99374527117651,5.69855220167285
217,Josh Mandel is lying about his own record. The rating of Ohios investment fund has NOT improved.,false,false,2.2444654594065043,0.0,0.0,0.0,8.379443624344281
218,"Rick Scott took $200,000 from a family that leased land for drilling and now he is trying to hide from it.",half-true,mostly-true,0.65882426098013,6.930939069215289,0.0,0.0,2.970268856972444
219,On how money from a possible lease of the Ohio Turnpike would be used,half-true,true,1.2806108066510626,0.0,0.0,0.0,0.0
220,"At the beginning of the last decade ... America had a budget surplus of over $200 billion. By the time I took office, we had a one-year deficit of over $1 trillion and projected deficits of $8 trillion over the next decade.",mostly-true,true,9.452724791190846,9.061250063337228,6.000057255900648,0.0,5.69855220167285
221,"The president has had 1,540 of his nominations confirmed, only four defeated.",half-true,true,3.703445282732891,8.464065522812874,0.0,5.255156625616282,6.43647486742911
222,U.S. taxpayers are being forced to fund Feisal Abdul Raufs trip to the Middle East.,true,mostly-true,0.32765392520538583,0.0,0.0,0.0,6.2663202264571805
223,"Milwaukee County taxpayers paid $370,000 to settle a lawsuit over a decision by Sheriff David A. Clarke Jr. to use untrained corrections officers rather than deputies to patrol the lakefront.",barely-true,half-true,9.99640636762115,6.930939069215289,0.0,0.0,3.638415585115521
224,There are Justice Department policies against FBI Director James Comey discussing details of a federal investigation so close to an election.,mostly-true,true,3.2586846853750147,0.0,0.0,0.0,6.891999748343336
225,"Democratic presidents ""have been considerably more effective at creating private-sector jobs.""",true,barely-true,1.010541058701648,0.0,0.0,0.0,8.488765902381196
226,"Joe Biden ""voted against the first Gulf War. He opposed the surge. He wanted to partition Iraq.""",true,mostly-true,0.7884928952761063,0.0,6.000057255900648,0.0,7.506768268046699
227,Says Rush Limbaugh made it clear hed rather see the country fail than President Barack Obama succeed.,barely-true,half-true,1.0957652524806814,0.0,6.000057255900648,0.0,4.7805105541104655
228,One percent of the American people make over 21 percent of all the income in America. That wasnt the way before George Bush became president.,half-true,mostly-true,1.5805124158354311,8.464065522812874,8.928604382770516,5.255156625616282,0.0
229,"Military ""recruiting went on at Harvard every single day throughout the time (Kagan) was there.""",half-true,mostly-true,0.36060442889316047,0.0,0.0,0.0,0.0
230,"Says that under Rick Perrys plan, Texas has cut funding for public schools by 25%.",mostly-true,true,7.837744098894424,6.930939069215289,7.713218879282378,5.255156625616282,4.240501493404334
231,"Says David Perdue wants to abolish the U.S. Department of Education, which would cost Georgia schools $1 billion a year and eliminate millions in student loans.",half-true,mostly-true,9.747889661882745,8.464065522812874,6.000057255900648,6.99374527117651,0.0
232,The Paul Ryan budget proposal would privatize Medicare.,mostly-true,false,1.2928925221715581,0.0,6.000057255900648,5.255156625616282,0.0
233,High school students arrested on campus are twice as likely not to graduate and four times less likely to graduate if theyve appeared in court.,mostly-true,true,3.2234420066978164,6.930939069215289,0.0,5.255156625616282,6.43647486742911
234,The United States imprisons more than any nation in the world.,half-true,mostly-true,0.7170901407776085,0.0,0.0,5.255156625616282,5.898917263903206
235,Says Marco Rubio is the one for an open border.,pants-fire,half-true,0.739979978879989,0.0,6.000057255900648,0.0,0.0
236,"...Over 30 years, federal spending on education has grown by 375 percent, but test scores remain flat.",mostly-true,false,2.5008065843299865,6.930939069215289,0.0,6.99374527117651,0.0
237,Says cuts to Medicare affect people who have already paid in. We paid for it.,barely-true,half-true,0.31442131254603245,0.0,0.0,5.255156625616282,4.518481321002727
238,David Alameel is giving thousands of dollars to support the Republican Party candidates including John Cornyn and Greg Abbott.,barely-true,mostly-true,3.9495680670664295,6.930939069215289,6.000057255900648,5.255156625616282,8.818666450041713
239,The American healthcare system burns 18 percent of our national GDP. Nobody else is close.,true,true,1.0485881738719365,6.930939069215289,6.000057255900648,5.255156625616282,0.0
240,Providences port is 200 miles closer to Europe than any other Eastern port.,false,false,1.8569571711194643,6.930939069215289,0.0,0.0,0.0
